Name,NPCId,NodeIndex,SpeakerName,DialogueText,NodeRequiredWorldFlag,NodeAutoNextNodeIndex,ChoiceIndex,ChoiceText,ChoiceRequiredWorldFlag,ChoiceBlockingWorldFlag,ChoiceNextNodeIndex,OutcomeOrder,RequirementOrder,ChoiceOutcomeType,ChoiceOutcomeWorldFlag,ChoiceOutcomeIntValue,ChoiceOutcomeFloatValue,ChoiceOutcomeTagPayload,ChoiceOutcomeStringPayload,ChoiceRequirementType,ChoiceRequirementTag,ChoiceRequirementThresholdValue,ChoiceRequirementIndicatorType,ChoiceRequirementIndicatorText,ChoiceRequirementIndicatorIcon,bChoiceRequirementShowIndicatorWhenMet
Jijibo_Risk_Accept_O01,Jijibo,28,지지보,"아, 아무 소리도 안 나는 건 무서워. 누가 언제 고철이 됐는지 모르면... 기다릴 수도 없잖아.",,-1,0,그래도 켜 보겠다.,,,24.0,1,0,SetWorldFlag,"(TagName=""Quest.Jijibo.CleanFrequency"")",1,0,,,,,0,,,,
Jijibo_Risk_Accept_O02,Jijibo,28,지지보,"아, 아무 소리도 안 나는 건 무서워. 누가 언제 고철이 됐는지 모르면... 기다릴 수도 없잖아.",,-1,0,그래도 켜 보겠다.,,,24.0,2,0,AdjustPersona,,0,2,,,,,0,,,,
Jijibo_Risk_Refuse,Jijibo,28,지지보,"아, 아무 소리도 안 나는 건 무서워. 누가 언제 고철이 됐는지 모르면... 기다릴 수도 없잖아.",,-1,1,그 위험은 감당 못 한다.,,,29.0,0,0,SetWorldFlag,"(TagName=""Dialogue.Jijibo.RefusedRelayRequest"")",1,0,,,,,0,,,,True
Jijibo_Risk_Leave,Jijibo,28,지지보,"아, 아무 소리도 안 나는 건 무서워. 누가 언제 고철이 됐는지 모르면... 기다릴 수도 없잖아.",,-1,2,말없이 물러난다.,,,99.0,0,0,,,0,0,,,,,0,,,,True
Jijibo_Refused_Reaccept_O00,Jijibo,29,지지보,"으, 응. 할 수 있어. 진짜로... 아, 아니 사실 다리가 떨리는데, 도, 도망은 안 칠게.",,-1,0,다시 생각했다. 중계기를 켠다.,,,24.0,0,0,SetWorldFlag,"(TagName=""Dialogue.Jijibo.AcceptedRelayRequest"")",1,0,,,,,0,,,,True
Jijibo_Refused_Reaccept_O01,Jijibo,29,지지보,"으, 응. 할 수 있어. 진짜로... 아, 아니 사실 다리가 떨리는데, 도, 도망은 안 칠게.",,-1,0,다시 생각했다. 중계기를 켠다.,,,24.0,1,0,SetWorldFlag,"(TagName=""Quest.Jijibo.CleanFrequency"")",1,0,,,,,0,,,,
Jijibo_Refused_Trade,Jijibo,29,지지보,"으, 응. 할 수 있어. 진짜로... 아, 아니 사실 다리가 떨리는데, 도, 도망은 안 칠게.",,-1,1,정보만 산다.,,,20.0,0,0,,,0,0,,,,,0,,,,True
Jijibo_Refused_Leave,Jijibo,29,지지보,"으, 응. 할 수 있어. 진짜로... 아, 아니 사실 다리가 떨리는데, 도, 도망은 안 칠게.",,-1,2,떠난다.,,,99.0,0,0,,,0,0,,,,,0,,,,True
Jijibo_Clear_Buy,Jijibo,30,지지보,"치직... 노이즈가 줄었어. 이, 이제 네 발소리도 별로 안 무서워. 더 또렷한데도 말이야.",,-1,0,맑은 신호로 정보를 산다.,,,20.0,0,0,,,0,0,,,,,0,,,,True
Jijibo_Clear_Debt_O00,Jijibo,30,지지보,"치직... 노이즈가 줄었어. 이, 이제 네 발소리도 별로 안 무서워. 더 또렷한데도 말이야.",,-1,1,[빚] 위험을 미리 알려 달라.,,,32.0,0,0,SetWorldFlag,"(TagName=""Event.Jijibo.StrongEnemyWarningQueued"")",1,0,,,WorldFlagAtLeast,"(TagName=""Dialogue.Jijibo.DebtOwed"")",1,Branch,지지보의 빚,,True
Jijibo_Clear_Debt_O01,Jijibo,30,지지보,"치직... 노이즈가 줄었어. 이, 이제 네 발소리도 별로 안 무서워. 더 또렷한데도 말이야.",,-1,1,[빚] 위험을 미리 알려 달라.,,,32.0,1,0,SetWorldFlag,"(TagName=""Dialogue.Jijibo.DebtOwed"")",0,0,,,WorldFlagAtLeast,"(TagName=""Dialogue.Jijibo.DebtOwed"")",1,,,,
Jijibo_Clear_BlindSpot,Jijibo,30,지지보,"치직... 노이즈가 줄었어. 이, 이제 네 발소리도 별로 안 무서워. 더 또렷한데도 말이야.",,-1,2,Mother AI 감시 틈을 묻는다.,,,33.0,0,0,SetWorldFlag,"(TagName=""Dialogue.Jijibo.MotherBlindSpotKnown"")",1,0,,,,,0,,,,True
Jijibo_Clear_WhyHelp_O00,Jijibo,30,지지보,"치직... 노이즈가 줄었어. 이, 이제 네 발소리도 별로 안 무서워. 더 또렷한데도 말이야.",,-1,3,왜 도와주는지 묻는다.,,,34.0,0,0,SetWorldFlag,"(TagName=""Dialogue.Jijibo.TrustConversationSeen"")",1,0,,,,,0,,,,True
Jijibo_Clear_WhyHelp_O01,Jijibo,30,지지보,"치직... 노이즈가 줄었어. 이, 이제 네 발소리도 별로 안 무서워. 더 또렷한데도 말이야.",,-1,3,왜 도와주는지 묻는다.,,,34.0,1,0,AdjustPersona,,0,1,,,,,0,,,,
Jijibo_Clear_Leave,Jijibo,30,지지보,"치직... 노이즈가 줄었어. 이, 이제 네 발소리도 별로 안 무서워. 더 또렷한데도 말이야.",,-1,4,조용히 떠난다.,,,99.0,0,0,,,0,0,,,,,0,,,,True
Jijibo_Accepted_Remind_End,Jijibo,31,지지보,"세탁소 간판 뒤야! 빨, 빨간 불 깜박이는 상자. 만지면 소리 날 텐데... 소, 소리 나면 무조건 뛰어!",,-1,-1,,,,,0,0,,,0,0,,,,,0,,,,True
Jijibo_Clear_Debt_End,Jijibo,32,지지보,"큰 발소리 들리면 내, 내가 알람 울려줄게. 딱 한 번뿐이야! 빚을 남겨두면 모터에 무리 가거든.",,-1,-1,,,,,0,0,,,0,0,,,,,0,,,,True
Jijibo_Clear_BlindSpot_End,Jijibo,33,지지보,"Mother도 네트워크 숨을 고를 때가 있어. 아, 아주 짧아. 상, 상자 하나 숨기거나, 뻔뻔한 거짓말 한 번 칠 정도.",,-1,-1,,,,,0,0,,,0,0,,,,,0,,,,True
Jijibo_Clear_Why_End,Jijibo,34,지지보,"네가 먼저 무기를 내, 내렸잖아. 난 그런 행동만 믿어. 크, 큰소리치는 놈들이 제일 먼저 통수 치더라.",,-1,-1,,,,,0,0,,,0,0,,,,,0,,,,True
Jijibo_Fright_Trade,Jijibo,50,지지보,"거, 거기 멈춰서 말해! 한 발짝만 더 오면... 뛸 거야! 도망도 잘 못 치는데, 안테나 자꾸 걸려서 짜증 나...",,-1,0,멀리서 정보를 산다.,,,20.0,0,0,SetWorldFlag,"(TagName=""Dialogue.Jijibo.TradeDone"")",1,0,,,,,0,,,,True
Jijibo_Fright_Apology_O00,Jijibo,50,지지보,"거, 거기 멈춰서 말해! 한 발짝만 더 오면... 뛸 거야! 도망도 잘 못 치는데, 안테나 자꾸 걸려서 짜증 나...",,-1,1,놀라게 해서 미안하다고 한다.,,,51.0,0,0,SetWorldFlag,"(TagName=""Dialogue.Jijibo.TrustLow"")",1,0,,,,,0,,,,True
Jijibo_Fright_Apology_O01,Jijibo,50,지지보,"거, 거기 멈춰서 말해! 한 발짝만 더 오면... 뛸 거야! 도망도 잘 못 치는데, 안테나 자꾸 걸려서 짜증 나...",,-1,1,놀라게 해서 미안하다고 한다.,,,51.0,1,0,AdjustPersona,,0,1,,,,,0,,,,
Jijibo_Fright_Force_O00,Jijibo,50,지지보,"거, 거기 멈춰서 말해! 한 발짝만 더 오면... 뛸 거야! 도망도 잘 못 치는데, 안테나 자꾸 걸려서 짜증 나...",,-1,2,위치를 말하라고 압박한다.,,,52.0,0,0,SetWorldFlag,"(TagName=""Dialogue.Jijibo.FalseSignalSeeded"")",1,0,,,,,0,,,,True
Jijibo_Fright_Force_O01,Jijibo,50,지지보,"거, 거기 멈춰서 말해! 한 발짝만 더 오면... 뛸 거야! 도망도 잘 못 치는데, 안테나 자꾸 걸려서 짜증 나...",,-1,2,위치를 말하라고 압박한다.,,,52.0,1,0,AdjustPersona,,0,-2,,,,,0,,,,
Jijibo_Fright_Attack_O00,Jijibo,50,지지보,"거, 거기 멈춰서 말해! 한 발짝만 더 오면... 뛸 거야! 도망도 잘 못 치는데, 안테나 자꾸 걸려서 짜증 나...",,-1,3,공격한다.,,,91.0,0,0,SetWorldFlag,"(TagName=""NPC.Jijibo.AttackedByTeam"")",1,0,,,,,0,,,,True
Jijibo_Fright_Attack_O01,Jijibo,50,지지보,"거, 거기 멈춰서 말해! 한 발짝만 더 오면... 뛸 거야! 도망도 잘 못 치는데, 안테나 자꾸 걸려서 짜증 나...",,-1,3,공격한다.,,,91.0,1,0,SetWorldFlag,"(TagName=""Residential.AlarmBroadcast"")",1,0,,,,,0,,,,
Jijibo_Fright_Attack_O02,Jijibo,50,지지보,"거, 거기 멈춰서 말해! 한 발짝만 더 오면... 뛸 거야! 도망도 잘 못 치는데, 안테나 자꾸 걸려서 짜증 나...",,-1,3,공격한다.,,,91.0,2,0,AdjustPersona,,0,-5,,,,,0,,,,
Jijibo_Fright_Leave,Jijibo,50,지지보,"거, 거기 멈춰서 말해! 한 발짝만 더 오면... 뛸 거야! 도망도 잘 못 치는데, 안테나 자꾸 걸려서 짜증 나...",,-1,4,물러난다.,,,99.0,0,0,,,0,0,,,,,0,,,,True
Jijibo_Fright_Apology_End,Jijibo,51,지지보,"미, 미안하다고? 흠... 말은 참 쉽네. 그, 그래도 이번 한 번만 믿어볼게.",,-1,-1,,,,,0,0,,,0,0,,,,,0,,,,True
Jijibo_Fright_Force_End,Jijibo,52,지지보,"왼쪽... 아, 아니 오른쪽! 아 젠장, 미안. 쪼, 쫄면 회로가 꼬이나 봐.",,-1,-1,,,,,0,0,,,0,0,,,,,0,,,,True
Jijibo_False_Again_O00,Jijibo,60,지지보,"지, 지난번 가짜 신호. 약발은 죽여줬지? 그, 그래서 싫어! 너흰 편한 맛 보면 자꾸 시키려 들잖아.",,-1,0,한 번 더 해라.,,,27.0,0,0,SetWorldFlag,"(TagName=""Dialogue.Jijibo.FalseSignalSeeded"")",1,0,,,,,0,,,,True
Jijibo_False_Again_O01,Jijibo,60,지지보,"지, 지난번 가짜 신호. 약발은 죽여줬지? 그, 그래서 싫어! 너흰 편한 맛 보면 자꾸 시키려 들잖아.",,-1,0,한 번 더 해라.,,,27.0,1,0,AdjustPersona,,0,-1,,,,,0,,,,
Jijibo_False_Stop_O00,Jijibo,60,지지보,"지, 지난번 가짜 신호. 약발은 죽여줬지? 그, 그래서 싫어! 너흰 편한 맛 보면 자꾸 시키려 들잖아.",,-1,1,다시는 시키지 않겠다고 한다.,,,53.0,0,0,SetWorldFlag,"(TagName=""Dialogue.Jijibo.TrustLow"")",1,0,,,,,0,,,,True
Jijibo_False_Stop_O01,Jijibo,60,지지보,"지, 지난번 가짜 신호. 약발은 죽여줬지? 그, 그래서 싫어! 너흰 편한 맛 보면 자꾸 시키려 들잖아.",,-1,1,다시는 시키지 않겠다고 한다.,,,53.0,1,0,AdjustPersona,,0,2,,,,,0,,,,
Jijibo_False_AskVictims_O00,Jijibo,60,지지보,"지, 지난번 가짜 신호. 약발은 죽여줬지? 그, 그래서 싫어! 너흰 편한 맛 보면 자꾸 시키려 들잖아.",,-1,2,누가 다쳤는지 묻는다.,,,54.0,0,0,SetWorldFlag,"(TagName=""Dialogue.Jijibo.GuiltSeen"")",1,0,,,,,0,,,,True
Jijibo_False_AskVictims_O01,Jijibo,60,지지보,"지, 지난번 가짜 신호. 약발은 죽여줬지? 그, 그래서 싫어! 너흰 편한 맛 보면 자꾸 시키려 들잖아.",,-1,2,누가 다쳤는지 묻는다.,,,54.0,1,0,AdjustPersona,,0,1,,,,,0,,,,
Jijibo_False_Trade,Jijibo,60,지지보,"지, 지난번 가짜 신호. 약발은 죽여줬지? 그, 그래서 싫어! 너흰 편한 맛 보면 자꾸 시키려 들잖아.",,-1,3,정보를 산다.,,,20.0,0,0,,,0,0,,,,,0,,,,True
Jijibo_False_Stop_End,Jijibo,53,지지보,"아, 알았어. 오늘은 진짜 길만 알려줄게. 뭐, 진짜 길이라고 무조건 안, 안전한 건 아니지만.",,-1,-1,,,,,0,0,,,0,0,,,,,0,,,,True
Jijibo_False_Victims_End,Jijibo,54,지지보,"깡, 깡통 로봇 세 대. 이름도 없어. 그래서 더 기분 나빠. 이, 이름 없는 놈들 마찰음이 메모리에 더 오래 남거든.",,-1,-1,,,,,0,0,,,0,0,,,,,0,,,,True
Jijibo_Grudge_Apology_O00,Jijibo,70,지지보,"멈춰! 그, 그 빌어먹을 손! 저번에 내 안테나 꺾으려던 손이잖아! 사과할 거면 움직이지 마. 확 움직이면 나, 나 기절해!",,-1,0,[배터리] 사과하고 배터리를 놓고 간다.,,,71.0,0,0,TakeItem,,0,0,"(TagName=""Item.Electronics.Battery"")",,HasItemTag,"(TagName=""Item.Electronics.Battery"")",1,Item,배터리 필요,,True
Jijibo_Grudge_Apology_O01,Jijibo,70,지지보,"멈춰! 그, 그 빌어먹을 손! 저번에 내 안테나 꺾으려던 손이잖아! 사과할 거면 움직이지 마. 확 움직이면 나, 나 기절해!",,-1,0,[배터리] 사과하고 배터리를 놓고 간다.,,,71.0,1,0,SetWorldFlag,"(TagName=""Dialogue.Jijibo.GrudgeSoftened"")",1,0,,,HasItemTag,"(TagName=""Item.Electronics.Battery"")",1,,,,
Jijibo_Grudge_Apology_O02,Jijibo,70,지지보,"멈춰! 그, 그 빌어먹을 손! 저번에 내 안테나 꺾으려던 손이잖아! 사과할 거면 움직이지 마. 확 움직이면 나, 나 기절해!",,-1,0,[배터리] 사과하고 배터리를 놓고 간다.,,,71.0,2,0,AdjustPersona,,0,2,,,HasItemTag,"(TagName=""Item.Electronics.Battery"")",1,,,,
Jijibo_Grudge_BackOff,Jijibo,70,지지보,"멈춰! 그, 그 빌어먹을 손! 저번에 내 안테나 꺾으려던 손이잖아! 사과할 거면 움직이지 마. 확 움직이면 나, 나 기절해!",,-1,1,무기를 내리고 물러난다.,,,99.0,0,0,AdjustPersona,,0,1,,,,,0,,,,True
Jijibo_Grudge_Threaten_O00,Jijibo,70,지지보,"멈춰! 그, 그 빌어먹을 손! 저번에 내 안테나 꺾으려던 손이잖아! 사과할 거면 움직이지 마. 확 움직이면 나, 나 기절해!",,-1,2,그래도 정보를 내놓으라고 한다.,,,72.0,0,0,SetWorldFlag,"(TagName=""Residential.AlarmBroadcast"")",1,0,,,,,0,,,,True
Jijibo_Grudge_Threaten_O01,Jijibo,70,지지보,"멈춰! 그, 그 빌어먹을 손! 저번에 내 안테나 꺾으려던 손이잖아! 사과할 거면 움직이지 마. 확 움직이면 나, 나 기절해!",,-1,2,그래도 정보를 내놓으라고 한다.,,,72.0,1,0,SetWorldFlag,"(TagName=""Dialogue.Jijibo.FalseSignalSeeded"")",1,0,,,,,0,,,,
Jijibo_Grudge_Threaten_O02,Jijibo,70,지지보,"멈춰! 그, 그 빌어먹을 손! 저번에 내 안테나 꺾으려던 손이잖아! 사과할 거면 움직이지 마. 확 움직이면 나, 나 기절해!",,-1,2,그래도 정보를 내놓으라고 한다.,,,72.0,2,0,AdjustPersona,,0,-3,,,,,0,,,,
Jijibo_Grudge_Report_O00,Jijibo,70,지지보,"멈춰! 그, 그 빌어먹을 손! 저번에 내 안테나 꺾으려던 손이잖아! 사과할 거면 움직이지 마. 확 움직이면 나, 나 기절해!",,-1,3,Mother AI에 신고한다.,,,90.0,0,0,SetWorldFlag,"(TagName=""Branch.Jijibo.ReportedToMother"")",1,0,,,,,0,,,,True
Jijibo_Grudge_Report_O01,Jijibo,70,지지보,"멈춰! 그, 그 빌어먹을 손! 저번에 내 안테나 꺾으려던 손이잖아! 사과할 거면 움직이지 마. 확 움직이면 나, 나 기절해!",,-1,3,Mother AI에 신고한다.,,,90.0,1,0,SetWorldFlag,"(TagName=""NPC.Jijibo.Gone"")",1,0,,,,,0,,,,
Jijibo_Grudge_Report_O02,Jijibo,70,지지보,"멈춰! 그, 그 빌어먹을 손! 저번에 내 안테나 꺾으려던 손이잖아! 사과할 거면 움직이지 마. 확 움직이면 나, 나 기절해!",,-1,3,Mother AI에 신고한다.,,,90.0,2,0,AdjustPersona,,0,-3,,,,,0,,,,
Jijibo_Grudge_Apology_End,Jijibo,71,지지보,"배, 배터리네... 그것도 새 거. 꿀꺽... 알았어. 아직 무섭지만, 경계 모드는 살짝 낮춰줄게.",,-1,-1,,,,,0,0,,,0,0,,,,,0,,,,True
Jijibo_Grudge_Threat_End,Jijibo,72,지지보,"정, 정보 줄게! 아주 동네방네 다 들리게 말이야. 야 이 고철덩어리들아! 여기 픽패커 새끼 하나 추가요!",,-1,-1,,,,,0,0,,,0,0,,,,,0,,,,True
Jijibo_Report_End,Jijibo,90,지지보,(시스템) 지지보의 방송이 종료되었습니다. Mother AI는 이 구역의 불량 잡음이 성공적으로 제거되었다고 로그를 남겼습니다.,,-1,-1,,,,,0,0,SetWorldFlag,"(TagName=""NPC.Jijibo.Gone"")",1,0,,,,,0,,,,True
Jijibo_Attack_End_O00,Jijibo,91,지지보,"(시스템) 지지보가 뒤로 넘어집니다. 꺾인 안테나가 바닥을 긁으며 불꽃을 튀겼고, 마지막 신호는 날카로운 비명이었습니다.",,-1,-1,,,,,0,0,SetWorldFlag,"(TagName=""NPC.Jijibo.AttackedByTeam"")",1,0,,,,,0,,,,True
Jijibo_Attack_End_O01,Jijibo,91,지지보,"(시스템) 지지보가 뒤로 넘어집니다. 꺾인 안테나가 바닥을 긁으며 불꽃을 튀겼고, 마지막 신호는 날카로운 비명이었습니다.",,-1,-1,,,,,1,0,SetWorldFlag,"(TagName=""Residential.AlarmBroadcast"")",1,0,,,,,0,,,,
Jijibo_Attack_End_O02,Jijibo,91,지지보,"(시스템) 지지보가 뒤로 넘어집니다. 꺾인 안테나가 바닥을 긁으며 불꽃을 튀겼고, 마지막 신호는 날카로운 비명이었습니다.",,-1,-1,,,,,2,0,AdjustPersona,,0,-5,,,,,0,,,,
Jijibo_Gone_End,Jijibo,92,지지보,치직... 치이이직... (아무런 응답이 없다. 끊어진 회로만이 침묵을 대변할 뿐이다.),,-1,-1,,,,,0,0,,,0,0,,,,,0,,,,True
Jijibo_Leave_End,Jijibo,99,지지보,"지지보는 입을 꾹 닫았습니다. 당신의 발소리가 사라질 때까지, 삐걱이는 모터 소리조차 나지 않게 숨을 죽입니다.",,-1,-1,,,,,0,0,,,0,0,,,,,0,,,,True
